2022-05-27 16:54:57.605343	https://www.encodeproject.org/report/?type=Experiment&status=released&internal_tags=RushAD&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR372YQR/	ENCSR372YQR	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (86 years)	middle frontal area 46	GEO:GSE175210	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue male adult (86 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF103EDK/,/files/ENCFF233XGA/,/files/ENCFF866VRB/,/files/ENCFF961ZCC/,/files/ENCFF562PLT/,/files/ENCFF443YPB/,/files/ENCFF056AJJ/,/files/ENCFF893ZHL/,/files/ENCFF824JRL/,/files/ENCFF210RUL/,/files/ENCFF829JUO/,/files/ENCFF329QOB/,/files/ENCFF698HKV/,/files/ENCFF287RJL/	/disease-series/ENCSR392FDH/	ENCBS940YCN	1	1,2	ENCAB009VWX	Homo sapiens	adult	86 years												/replicates/466b134a-f6b2-4543-ad61-d8fcef04489c/,/replicates/f287aba5-7037-454e-ba59-4e24001201be/				
/experiments/ENCSR862SQC/	ENCSR862SQC	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue male adult (84 years)	head of caudate nucleus	GEO:GSE187773		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF179KMC/,/files/ENCFF019ZAZ/,/files/ENCFF825LLG/,/files/ENCFF054OIP/,/files/ENCFF634PPQ/,/files/ENCFF359FJQ/,/files/ENCFF308KMP/,/files/ENCFF260RRM/,/files/ENCFF158ZYM/,/files/ENCFF060BYF/,/files/ENCFF345LFP/,/files/ENCFF682EAU/,/files/ENCFF967UGS/,/files/ENCFF071TKM/,/files/ENCFF986AOW/,/files/ENCFF174PBD/	/disease-series/ENCSR694JPJ/	ENCBS046TKS	1	1		Homo sapiens	adult	84 years												/replicates/7e2724f8-ecc3-43d7-a6f0-1ab75b749200/				
/experiments/ENCSR113DHB/	ENCSR113DHB	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170301		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF558EJP/,/files/ENCFF698MVC/,/files/ENCFF917RVO/,/files/ENCFF362JRH/,/files/ENCFF902FDJ/,/files/ENCFF791ETE/,/files/ENCFF996XJJ/,/files/ENCFF932HKL/,/files/ENCFF451FJV/,/files/ENCFF148SVY/,/files/ENCFF366BEZ/,/files/ENCFF222DAM/,/files/ENCFF394XCQ/,/files/ENCFF393UBJ/,/files/ENCFF864RMS/,/files/ENCFF920FUB/	/disease-series/ENCSR970FVX/	ENCBS084JJE	1	1		Homo sapiens	adult	90 or above years												/replicates/4e450003-2f0f-4396-be07-7555bf464ef5/				
/experiments/ENCSR374PKX/	ENCSR374PKX	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46		CTCF ChIP-seq on middle frontal area 46 tissue male adult (83 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF744HGD/,/files/ENCFF273MLU/,/files/ENCFF141ZBD/,/files/ENCFF950AEY/,/files/ENCFF472KGZ/,/files/ENCFF800KWR/,/files/ENCFF885XZY/,/files/ENCFF712FVT/,/files/ENCFF429OUB/,/files/ENCFF720LRO/,/files/ENCFF189ZVH/,/files/ENCFF132UGC/,/files/ENCFF796QVL/,/files/ENCFF280OBE/,/files/ENCFF046GNG/	/disease-series/ENCSR678GIG/	ENCBS485UEI	1	1,2	ENCAB719MQZ	Homo sapiens	adult	83 years												/replicates/a40c9e93-66ee-4343-bb05-7f3135850d85/,/replicates/36e134fe-6b15-4105-a2bf-f7695652e1de/				
/experiments/ENCSR386XPD/	ENCSR386XPD	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue female adult (82 years)	middle frontal area 46	GEO:GSE187402		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF242MUD/,/files/ENCFF447GQA/,/files/ENCFF399XBE/,/files/ENCFF819LDK/,/files/ENCFF510PLY/,/files/ENCFF552OKC/,/files/ENCFF132TTK/,/files/ENCFF493KKC/,/files/ENCFF153PKZ/,/files/ENCFF266UVR/,/files/ENCFF662GBW/,/files/ENCFF450XRG/,/files/ENCFF059NVM/,/files/ENCFF497DIH/,/files/ENCFF376IEY/,/files/ENCFF831YJQ/	/disease-series/ENCSR848JQJ/	ENCBS863VRT	1	1		Homo sapiens	adult	82 years												/replicates/883508a4-8dc9-4774-a9e8-f98ec7be3619/				
/experiments/ENCSR888EEH/	ENCSR888EEH	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)	middle frontal area 46		H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (89 years) with Alzheimer's disease	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF329UWZ/,/files/ENCFF184KPQ/,/files/ENCFF238YWH/,/files/ENCFF247DNG/,/files/ENCFF037KXR/,/files/ENCFF086MYV/,/files/ENCFF374AFT/,/files/ENCFF455CAZ/,/files/ENCFF988RXY/,/files/ENCFF426XFO/,/files/ENCFF806XHK/,/files/ENCFF040KQX/,/files/ENCFF100JXF/,/files/ENCFF051DLA/	/disease-series/ENCSR397ZAE/	ENCBS647UCT	1	1,2	ENCAB140BWE	Homo sapiens	adult	89 years												/replicates/7be05dbb-9441-455a-840f-ff4cc99d0fad/,/replicates/9f960407-609f-4447-b367-c729de31d383/				
/experiments/ENCSR916DKK/	ENCSR916DKK	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (83 years)	middle frontal area 46	GEO:GSE188103	H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (83 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF069QBR/,/files/ENCFF977SKT/,/files/ENCFF412QTB/,/files/ENCFF434IGI/,/files/ENCFF155AJW/,/files/ENCFF417OBO/,/files/ENCFF942YHE/,/files/ENCFF545JZD/,/files/ENCFF278OGJ/,/files/ENCFF145VYV/,/files/ENCFF815LQP/,/files/ENCFF744SBT/,/files/ENCFF268TYW/,/files/ENCFF098DXX/	/disease-series/ENCSR324WSJ/	ENCBS589LVU	1	1,2	ENCAB009VWX	Homo sapiens	adult	83 years												/replicates/b1569c25-a56c-4df0-97d1-cd50c085dc25/,/replicates/28206cf1-478a-4509-9d27-2849bac47b05/				
/experiments/ENCSR403PHS/	ENCSR403PHS	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue male adult (90 or above years)	middle frontal area 46		H3K4me3 ChIP-seq on middle frontal area 46 tissue male adult (90 or above years) with mild cognitive impairment	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF647GIS/,/files/ENCFF075GEJ/,/files/ENCFF859YPB/,/files/ENCFF818HHX/,/files/ENCFF162KIG/,/files/ENCFF883NUW/,/files/ENCFF866XXU/,/files/ENCFF316GQO/,/files/ENCFF006FKL/,/files/ENCFF666VNK/,/files/ENCFF736HBO/,/files/ENCFF726VPF/,/files/ENCFF461MDQ/,/files/ENCFF118NVV/	/disease-series/ENCSR955DXN/	ENCBS049LCH	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/04ae567e-1238-4829-9295-a01de78304a0/,/replicates/917789f6-a10e-43d4-a73b-09d6da22ef63/				
/experiments/ENCSR502FPR/	ENCSR502FPR	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170341		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF744INK/,/files/ENCFF701MEB/,/files/ENCFF292EVX/,/files/ENCFF043VZT/,/files/ENCFF619TPG/,/files/ENCFF606DAK/,/files/ENCFF682CBF/,/files/ENCFF867SWA/,/files/ENCFF852NCY/,/files/ENCFF164SYJ/,/files/ENCFF936XZE/,/files/ENCFF831NQN/,/files/ENCFF337VHH/,/files/ENCFF091WHY/,/files/ENCFF962WSC/,/files/ENCFF394HJB/,/files/ENCFF839IVW/,/files/ENCFF222KPO/	/disease-series/ENCSR240SWE/	ENCBS155BVN	1	1		Homo sapiens	adult	90 or above years												/replicates/a3880a45-1d95-4fa1-b497-ac2447d3404f/				
/experiments/ENCSR587SZC/	ENCSR587SZC	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170817		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF666QZB/,/files/ENCFF598DRX/,/files/ENCFF663JQK/,/files/ENCFF520PII/,/files/ENCFF512RNS/,/files/ENCFF673GSK/,/files/ENCFF707WVD/,/files/ENCFF370TDH/,/files/ENCFF055OSR/,/files/ENCFF257BHY/,/files/ENCFF431VYQ/,/files/ENCFF212SFO/,/files/ENCFF260XFO/,/files/ENCFF870VMC/,/files/ENCFF751WCT/,/files/ENCFF056RDH/	/disease-series/ENCSR046XGA/	ENCBS193GOL	1	1		Homo sapiens	adult	90 or above years												/replicates/bad9c71f-8876-490e-99a3-10c6e638d283/				
/experiments/ENCSR221ROM/	ENCSR221ROM	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE169841		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF966ZSD/,/files/ENCFF143VBL/,/files/ENCFF663XJQ/,/files/ENCFF893HWF/,/files/ENCFF536LBU/,/files/ENCFF639BBF/,/files/ENCFF347UTB/,/files/ENCFF004THI/,/files/ENCFF753DPM/,/files/ENCFF648EWR/,/files/ENCFF491YIR/,/files/ENCFF162IMB/,/files/ENCFF513YDP/,/files/ENCFF297RPI/,/files/ENCFF466RHT/,/files/ENCFF658LQK/	/disease-series/ENCSR162FZH/	ENCBS072LNZ	1	1		Homo sapiens	adult	90 or above years												/replicates/aa8ecfbb-8704-434b-b930-dafd6d4f51c5/				
/experiments/ENCSR490UQP/	ENCSR490UQP	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue female adult (87 years)	middle frontal area 46	GEO:GSE170278		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF234CDF/,/files/ENCFF199YKA/,/files/ENCFF799KBX/,/files/ENCFF892OER/,/files/ENCFF682QHG/,/files/ENCFF144TDT/,/files/ENCFF300XCU/,/files/ENCFF546RXB/,/files/ENCFF912QTJ/,/files/ENCFF465WGX/,/files/ENCFF399SHQ/,/files/ENCFF497CVA/,/files/ENCFF205NWM/,/files/ENCFF571EPA/,/files/ENCFF264NFU/,/files/ENCFF301PKA/	/disease-series/ENCSR220JNZ/	ENCBS265KOX	1	1		Homo sapiens	adult	87 years												/replicates/cdd17241-9b66-438e-b0c3-34556c7f378e/				
/experiments/ENCSR244KEW/	ENCSR244KEW	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE187171	CTCF ChIP-seq on middle frontal area 46 tissue female adult (88 years) with mild cognitive impairment	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF260DXZ/,/files/ENCFF734ZEP/,/files/ENCFF968VWG/,/files/ENCFF154HTJ/,/files/ENCFF461NZK/,/files/ENCFF295TDU/,/files/ENCFF229LFS/,/files/ENCFF944QJI/,/files/ENCFF950OXR/,/files/ENCFF051BZX/,/files/ENCFF003XXU/,/files/ENCFF354RKX/,/files/ENCFF072ETP/,/files/ENCFF097PKF/,/files/ENCFF638AXW/	/disease-series/ENCSR702UNK/	ENCBS682YFH	1	2,1	ENCAB719MQZ	Homo sapiens	adult	88 years												/replicates/7672b40d-a0b7-464a-b0bf-6ace708dcd36/,/replicates/19180099-9755-4dde-9ca4-4648404f4113/				
/experiments/ENCSR086PIL/	ENCSR086PIL	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170189		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF284TWV/,/files/ENCFF474WFU/,/files/ENCFF645ODF/,/files/ENCFF012LKX/,/files/ENCFF302RER/,/files/ENCFF849PFP/,/files/ENCFF259SZT/,/files/ENCFF615PSI/,/files/ENCFF821QJG/,/files/ENCFF656EQE/,/files/ENCFF326KNW/,/files/ENCFF255SSS/,/files/ENCFF281UNY/,/files/ENCFF738XLQ/,/files/ENCFF286RHD/,/files/ENCFF541ZIE/	/disease-series/ENCSR444YVC/	ENCBS516VWB	1	1		Homo sapiens	adult	90 or above years												/replicates/50523f59-1191-4946-a9e3-d81ff5c20432/				
/experiments/ENCSR549BWF/	ENCSR549BWF	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE174898	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF914GIG/,/files/ENCFF033FWS/,/files/ENCFF543AKU/,/files/ENCFF854XAW/,/files/ENCFF500JEN/,/files/ENCFF985JCR/,/files/ENCFF155JUW/,/files/ENCFF621YGC/,/files/ENCFF209VXI/,/files/ENCFF457NKM/,/files/ENCFF105WOU/,/files/ENCFF492GHZ/,/files/ENCFF319HQY/,/files/ENCFF653PXI/	/disease-series/ENCSR640MJN/	ENCBS837PKE	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/3112033c-df1b-4781-b613-f203ed290966/,/replicates/5a5eca15-47f9-4514-a95b-6711cda1b4b2/				
/experiments/ENCSR798YAU/	ENCSR798YAU	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (84 years)	middle frontal area 46	GEO:GSE175180	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (84 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF665ARP/,/files/ENCFF840GSB/,/files/ENCFF684QBO/,/files/ENCFF568FWD/,/files/ENCFF097SYM/,/files/ENCFF124BUO/,/files/ENCFF346UCT/,/files/ENCFF209LNL/,/files/ENCFF485BJD/,/files/ENCFF916KKK/,/files/ENCFF673YKF/,/files/ENCFF394KUZ/,/files/ENCFF197HUJ/,/files/ENCFF710WDC/,/files/ENCFF813AMG/,/files/ENCFF149ZZG/,/files/ENCFF144ONO/,/files/ENCFF342RCA/	/disease-series/ENCSR668SEO/	ENCBS224FBK	1	1,2	ENCAB009VWX	Homo sapiens	adult	84 years												/replicates/6a538523-be7e-488a-a92e-cb2083f5a974/,/replicates/301f8391-7cad-4e2a-9a5e-f5be0de09922/				
/experiments/ENCSR763XBU/	ENCSR763XBU	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE170009		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF812RZE/,/files/ENCFF927UEF/,/files/ENCFF756EFF/,/files/ENCFF278WAF/,/files/ENCFF391XXF/,/files/ENCFF593ODM/,/files/ENCFF321RPJ/,/files/ENCFF684IJP/,/files/ENCFF277BCT/,/files/ENCFF888PLA/,/files/ENCFF643LSO/,/files/ENCFF628JMW/,/files/ENCFF949FJM/,/files/ENCFF675USB/,/files/ENCFF013AMD/,/files/ENCFF357HHE/	/disease-series/ENCSR275NNK/	ENCBS565TBU	1	1		Homo sapiens	adult	88 years												/replicates/57be0cd9-0598-4c34-a393-fc918be072f2/				
/experiments/ENCSR497URO/	ENCSR497URO	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE175301	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF300VXW/,/files/ENCFF913OKI/,/files/ENCFF286ZRP/,/files/ENCFF198FSR/,/files/ENCFF302ZEM/,/files/ENCFF128OUB/,/files/ENCFF061GER/,/files/ENCFF951PPH/,/files/ENCFF677ZTZ/,/files/ENCFF573BLU/,/files/ENCFF406DMM/,/files/ENCFF627YAQ/,/files/ENCFF971OSG/,/files/ENCFF932DPC/	/disease-series/ENCSR117ZMG/	ENCBS033DPJ	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/840a495d-c99e-4744-b5fe-89e41d0e2448/,/replicates/a6df6dcf-c156-46ee-a43c-f5d76d2a0580/				
/experiments/ENCSR406AJH/	ENCSR406AJH	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (82 years)	middle frontal area 46		H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (82 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF756ENX/,/files/ENCFF188ZOF/,/files/ENCFF481TKQ/,/files/ENCFF521HTL/,/files/ENCFF095WLY/,/files/ENCFF151MTY/,/files/ENCFF608OUK/,/files/ENCFF384JGQ/,/files/ENCFF165XZI/,/files/ENCFF941KDP/,/files/ENCFF658FMU/,/files/ENCFF963UEV/,/files/ENCFF616FVZ/,/files/ENCFF907UKS/	/disease-series/ENCSR873BYS/	ENCBS712RMD	1	1,2	ENCAB140BWE	Homo sapiens	adult	82 years												/replicates/a49405a2-c0d1-4648-84c8-955762a52d68/,/replicates/ca6f661b-d62d-46c4-8f50-e70a84783d79/				
/experiments/ENCSR237QNB/	ENCSR237QNB	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE175108	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF550LBE/,/files/ENCFF616RSU/,/files/ENCFF129YYU/,/files/ENCFF082DPA/,/files/ENCFF982NXB/,/files/ENCFF374SOX/,/files/ENCFF747EZO/,/files/ENCFF918THS/,/files/ENCFF407UAX/,/files/ENCFF121GIC/,/files/ENCFF932MIW/,/files/ENCFF036UIO/,/files/ENCFF368HOP/,/files/ENCFF894YPC/	/disease-series/ENCSR022XRW/	ENCBS736CMF	1	1,2	ENCAB155VEG	Homo sapiens	adult	90 or above years												/replicates/fa3e3351-60ea-4bc6-b5a9-07868fd9ef1c/,/replicates/03093be2-5949-4d70-aa1d-dd2c82b8b811/				
/experiments/ENCSR423ZUM/	ENCSR423ZUM	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187581	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (90 or above years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF393RDJ/,/files/ENCFF941IAT/,/files/ENCFF020BZY/,/files/ENCFF528KYU/,/files/ENCFF580YAB/,/files/ENCFF480EIY/,/files/ENCFF803JCV/,/files/ENCFF766KXY/,/files/ENCFF944JKH/,/files/ENCFF659TLP/,/files/ENCFF344KJY/,/files/ENCFF595WAL/,/files/ENCFF111MOL/,/files/ENCFF790DSY/,/files/ENCFF822EDI/	/disease-series/ENCSR759WVZ/	ENCBS345MLG	1	2,1	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/bfb9de4b-75be-4a49-9e1f-ddb52079131d/,/replicates/c16391ed-3ed2-4d71-8310-5c1ba69980e0/				
/experiments/ENCSR889TEU/	ENCSR889TEU	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)	middle frontal area 46	GEO:GSE175293	H3K27ac ChIP-seq on dorsolateral prefrontal cortex tissue female adult (87 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF267FMN/,/files/ENCFF373NBV/,/files/ENCFF376IYD/,/files/ENCFF965HXP/,/files/ENCFF229MTF/,/files/ENCFF684PNA/,/files/ENCFF805OUA/,/files/ENCFF983VWH/,/files/ENCFF672JEP/,/files/ENCFF595LDA/,/files/ENCFF490FXW/,/files/ENCFF505FPU/,/files/ENCFF432RWD/,/files/ENCFF024XNY/	/disease-series/ENCSR484SNX/	ENCBS592YXK	1	1,2	ENCAB101KHB	Homo sapiens	adult	87 years												/replicates/24fb39bc-2bcd-4cfc-9b2b-50cfef2a5d95/,/replicates/fb528218-8331-4343-b386-3ad700d2960a/				
/experiments/ENCSR532STE/	ENCSR532STE	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (83 years)	middle frontal area 46	GEO:GSE174885	H3K4me3 ChIP-seq on dorsolateral prefrontal cortex tissue female adult (83 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF323KVK/,/files/ENCFF902SDI/,/files/ENCFF565HSA/,/files/ENCFF734WDX/,/files/ENCFF096AXV/,/files/ENCFF325HFM/,/files/ENCFF044QQL/,/files/ENCFF781JOT/,/files/ENCFF448WZL/,/files/ENCFF732KBA/,/files/ENCFF959JIF/,/files/ENCFF736WAT/,/files/ENCFF393NEJ/,/files/ENCFF637IEN/	/disease-series/ENCSR501EEQ/	ENCBS104CPK	1	1,2	ENCAB140BWE	Homo sapiens	adult	83 years												/replicates/25c254b1-53c0-4d57-b8fb-fa84137f0cf4/,/replicates/ad98eb01-983a-438a-b29a-4b37974cc9de/				
/experiments/ENCSR981TFL/	ENCSR981TFL	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF099IUV/,/files/ENCFF815JAG/,/files/ENCFF039AVO/,/files/ENCFF365DMF/,/files/ENCFF408YOF/,/files/ENCFF980XKA/,/files/ENCFF180MKA/,/files/ENCFF723AHX/,/files/ENCFF979WHQ/,/files/ENCFF686AFC/,/files/ENCFF123QKH/,/files/ENCFF999ZOM/,/files/ENCFF871ZNR/,/files/ENCFF005NYD/	/disease-series/ENCSR295TBA/	ENCBS227KZL,ENCBS630ZNN	1,2	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/bae46f6c-55fb-47a6-b099-3a65174fc998/,/replicates/2773061e-8627-48fa-be67-646db46e454a/,/replicates/4cc0e13c-bbdd-49db-bc7d-76aa1d4b98f4/,/replicates/a7a2b2eb-e575-46d9-931e-93f3b9c07a61/				
/experiments/ENCSR400MOP/	ENCSR400MOP	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue male adult (90 or above years)	head of caudate nucleus	GEO:GSE187433		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF557AOB/,/files/ENCFF712NPC/,/files/ENCFF508VVP/,/files/ENCFF263CVB/,/files/ENCFF708QWX/,/files/ENCFF305JLM/,/files/ENCFF873DKH/,/files/ENCFF069DOH/,/files/ENCFF075UFF/,/files/ENCFF079GEP/,/files/ENCFF507BYN/,/files/ENCFF665GLI/,/files/ENCFF709KNF/,/files/ENCFF204KDV/,/files/ENCFF149HYM/,/files/ENCFF889EST/	/disease-series/ENCSR547CFO/	ENCBS882RWT	1	1		Homo sapiens	adult	90 or above years												/replicates/dbda10cc-1b4e-4fb3-83cd-ebcb012a4236/				
/experiments/ENCSR635GDW/	ENCSR635GDW	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue female adult (79 years)	head of caudate nucleus	GEO:GSE187698		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF125JSC/,/files/ENCFF216IBV/,/files/ENCFF246IJC/,/files/ENCFF060BMQ/,/files/ENCFF669ITY/,/files/ENCFF468EIE/,/files/ENCFF337FUI/,/files/ENCFF259HUY/,/files/ENCFF665IQT/,/files/ENCFF732STV/,/files/ENCFF166DIM/,/files/ENCFF746VEI/,/files/ENCFF549PNN/,/files/ENCFF979RAK/,/files/ENCFF692HIA/,/files/ENCFF105TVY/	/disease-series/ENCSR212ASC/	ENCBS199DCJ	1	1		Homo sapiens	adult	79 years												/replicates/5df17a4c-a466-4c78-bad6-9512751f43d8/				
/experiments/ENCSR882ZTE/	ENCSR882ZTE	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (71 years)	middle frontal area 46	GEO:GSE175288	H3K27me3 ChIP-seq on dorsolateral prefrontal cortex tissue male adult (71 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF386JTT/,/files/ENCFF047PZE/,/files/ENCFF820FLY/,/files/ENCFF284GDJ/,/files/ENCFF353SAJ/,/files/ENCFF898ANB/,/files/ENCFF406QZM/,/files/ENCFF490SRH/,/files/ENCFF653WGR/,/files/ENCFF756BDJ/,/files/ENCFF983ASX/,/files/ENCFF327JVQ/,/files/ENCFF273QZM/,/files/ENCFF440XNH/	/disease-series/ENCSR878MYB/	ENCBS552CLR	1	1,2	ENCAB009VWX	Homo sapiens	adult	71 years												/replicates/09e63dab-9979-400c-a04e-29dbd366b9dd/,/replicates/e3682b20-bd14-4d2f-ba38-cbacceced38f/				
